X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type,Sidewalk_Width__ft_,Accessibility_Score,Sidewalk_Condition,Sidewalk_Material,Current_Shelter,Routes,Municipality_1,Neighborhood,created_user,created_date,last_edited_user,last_edited_date
-71.1570570000539,42.3393710003429,647844,70110,70110,South Street,South Street - Green Line - Park Street & North,,Park Street & North,42.339371,-71.157057,RapidTransit,,https://www.mbta.com/stops/place-sougr,level_median,0,place-sougr,2,Boston,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1574990001692,42.3395809996764,647845,70111,70111,South Street,South Street - Green Line - (B) Boston College,,Boston College,42.339581,-71.157499,RapidTransit,,https://www.mbta.com/stops/place-sougr,level_median,0,place-sougr,2,Boston,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0676660001735,42.3666639996954,647847,70207,70207,Science Park/West End,Science Park/West End - Green Line - Lechmere & North,,Lechmere & North,42.366664,-71.067666,RapidTransit,,https://www.mbta.com/stops/place-spmnl,level_2_platform,0,place-spmnl,1,Boston,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0676660001735,42.3666639996954,647848,70208,70208,Science Park/West End,Science Park/West End - Green Line - Copley & West,,Copley & West,42.366664,-71.067666,RapidTransit,,https://www.mbta.com/stops/place-spmnl,level_2_platform,0,place-spmnl,1,Boston,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.06775700012,42.3668700000339,647849,door-spmnl-nashua,,"Science Park/West End - Nashua St, Spaulding Rehab Hospital (Stairs)","Science Park/West End - Nashua St, Spaulding Rehab Hospital (Stairs)",,,42.36687,-71.067757,,,,level_ground,2,place-spmnl,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0677329995007,42.3668560003801,647850,door-spmnl-nashuael,,"Science Park/West End - Nashua St, Spaulding Rehab Hospital (Elevator)","Science Park/West End - Nashua St, Spaulding Rehab Hospital (Elevator)",,,42.366856,-71.067733,,,,level_ground,2,place-spmnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0679980001933,42.366730000373,647851,door-spmnl-obrien,,"Science Park/West End - Monsignor O'Brien Hwy, Museum of Science (Stairs)","Science Park/West End - Monsignor O'Brien Hwy, Museum of Science (Stairs)",,,42.36673,-71.067998,,,,level_ground,2,place-spmnl,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0679659994563,42.3666500002705,647852,door-spmnl-obrienel,,"Science Park/West End - Monsignor O'Brien Hwy, Museum of Science (Elevator)","Science Park/West End - Monsignor O'Brien Hwy, Museum of Science (Elevator)",,,42.36665,-71.067966,,,,level_ground,2,place-spmnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0552419994473,42.3522710000191,647854,70079,70079,South Station,South Station - Red Line - Ashmont/Braintree,,Ashmont/Braintree,42.352271,-71.055242,RapidTransit,,https://www.mbta.com/stops/place-sstat,level_-3_red_platform,0,place-sstat,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0552419994473,42.3522710000191,647855,70080,70080,South Station,South Station - Red Line - Alewife,,Alewife,42.352271,-71.055242,RapidTransit,,https://www.mbta.com/stops/place-sstat,level_-3_red_platform,0,place-sstat,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0557159998282,42.3515509995805,647872,door-sstat-atlantic,,South Station - Atlantic Ave,South Station - Atlantic Ave,,,42.351551,-71.055716,,,,level_in_street,2,place-sstat,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0561209995553,42.3506899997707,647873,door-sstat-bus,,South Station - South Station Bus Terminal,South Station - South Station Bus Terminal,,,42.35069,-71.056121,,,,level_ground,2,place-sstat,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0555050000468,42.3528859999401,647874,door-sstat-dewey,,"South Station - Dewey Sq (Summer St, Atlantic Ave)","South Station - Dewey Sq (Summer St, Atlantic Ave)",,,42.352886,-71.055505,,,,level_in_street,2,place-sstat,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0558239994938,42.3525439997723,647875,door-sstat-finctr,,South Station - Financial Center,South Station - Financial Center,,,42.352544,-71.055824,,,,level_in_street,2,place-sstat,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0552299995257,42.3523020001839,647876,door-sstat-main,,"South Station - Main Entry, Dewey Square","South Station - Main Entry, Dewey Square",,,42.352302,-71.05523,,,,level_in_street,2,place-sstat,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0550709997193,42.3523630002024,647877,door-sstat-outmain,,"South Station - Summer St, Atlantic Ave, Commuter Rail","South Station - Summer St, Atlantic Ave, Commuter Rail",,,42.352363,-71.055071,,,,level_in_street,2,place-sstat,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0550130005474,42.3526770002579,647878,door-sstat-reserve,,"South Station - Atlantic Ave, Summer St","South Station - Atlantic Ave, Summer St",,,42.352677,-71.055013,,,,level_in_street,2,place-sstat,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0544020001821,42.3517870001492,647879,door-sstat-summer,,South Station - Summer St,South Station - Summer St,,,42.351787,-71.054402,,,,level_in_street,2,place-sstat,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0547289999766,42.3511079995584,647880,door-sstat-usps,,South Station - USPS Post Office,South Station - USPS Post Office,,,42.351108,-71.054729,,,,level_ground,2,place-sstat,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0575980004968,42.3589780004551,647882,70022,70022,State,State - Orange Line - Forest Hills,,Forest Hills,42.358978,-71.057598,RapidTransit,,https://www.mbta.com/stops/place-state,level_-1_up_platform,0,place-state,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0575980004968,42.3589780004551,647883,70023,70023,State,State - Orange Line - Oak Grove,,Oak Grove,42.358978,-71.057598,RapidTransit,,https://www.mbta.com/stops/place-state,level_-2_oak_grove_platform,0,place-state,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0575980004968,42.3589780004551,647884,70041,70041,State,State - Blue Line - Bowdoin,,Bowdoin,42.358978,-71.057598,RapidTransit,,https://www.mbta.com/stops/place-state,level_-1_up_platform,0,place-state,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0575980004968,42.3589780004551,647885,70042,70042,State,State - Blue Line - Wonderland,,Wonderland,42.358978,-71.057598,RapidTransit,,https://www.mbta.com/stops/place-state,level_-1_up_platform,0,place-state,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0576150001532,42.3594350002856,647886,door-state-cityhall,,State - City Hall,State - City Hall,,,42.359435,-71.057615,,,,level_in_street,2,place-state,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0566990004863,42.3591150002914,647887,door-state-congress,,State - Congress St (North),State - Congress St (North),,,42.359115,-71.056699,,,,level_in_street,2,place-state,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.056498999842,42.3584129998707,647888,door-state-exchange,,State - Congress St (Exchange Place),State - Congress St (Exchange Place),,,42.358413,-71.056499,,,,level_in_street,2,place-state,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0583940000075,42.3571500003946,647889,door-state-meeting,,"State - Washington St, Milk St","State - Washington St, Milk St",,,42.35715,-71.058394,,,,level_in_street,2,place-state,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0572979994385,42.3587350000261,647890,door-state-state,,"State - Old State House, State St","State - Old State House, State St",,,42.358735,-71.057298,,,,level_in_street,2,place-state,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0574120001975,42.3574869999735,647891,door-state-water,,"State - Devonshire St, Water St","State - Devonshire St, Water St",,,42.357487,-71.057412,,,,level_in_street,2,place-state,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1460889995818,42.3415889995668,647893,70116,70116,Sutherland Road,Sutherland Road - Green Line - Park Street & North,,Park Street & North,42.341589,-71.146089,RapidTransit,,https://www.mbta.com/stops/place-sthld,level_median,0,place-sthld,2,Boston,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1466070005311,42.3415770003035,647894,70117,70117,Sutherland Road,Sutherland Road - Green Line - (B) Boston College,,Boston College,42.341577,-71.146607,RapidTransit,,https://www.mbta.com/stops/place-sthld,level_median,0,place-sthld,2,Boston,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1169269997798,42.343340000428,647896,70217,70217,Saint Paul Street,Saint Paul Street - Green Line - (C) Cleveland Circle,,Cleveland Circle,42.34334,-71.116927,RapidTransit,,https://www.mbta.com/stops/place-stpul,level_median,0,place-stpul,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1174980005023,42.3431179999815,647897,70218,70218,Saint Paul Street,Saint Paul Street - Green Line - Park Street & North,,Park Street & North,42.343118,-71.117498,RapidTransit,,https://www.mbta.com/stops/place-stpul,level_median,0,place-stpul,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0769940000674,42.383975000122,647913,70030,70030,Sullivan Square,Sullivan Square - Orange Line - Forest Hills,1,Forest Hills,42.383975,-71.076994,RapidTransit,,https://www.mbta.com/stops/place-sull,level_-1_platform,0,place-sull,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0769940000674,42.383975000122,647914,70031,70031,Sullivan Square,Sullivan Square - Orange Line - Oak Grove,2,Oak Grove,42.383975,-71.076994,RapidTransit,,https://www.mbta.com/stops/place-sull,level_-1_platform,0,place-sull,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0766350004724,42.3843089996549,647915,door-sull-main,,"Sullivan Square - Buses, Parking, Street","Sullivan Square - Buses, Parking, Street",,,42.384309,-71.076635,,,,level_ground,2,place-sull,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1256519998382,42.3411199996291,647917,70223,70223,Summit Avenue,Summit Avenue - Green Line - (C) Cleveland Circle,,Cleveland Circle,42.34112,-71.125652,RapidTransit,,https://www.mbta.com/stops/place-sumav,level_median,0,place-sumav,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1257589994558,42.3410270004043,647918,70224,70224,Summit Avenue,Summit Avenue - Green Line - Park Street & North,,Park Street & North,42.341027,-71.125759,RapidTransit,,https://www.mbta.com/stops/place-sumav,level_median,0,place-sumav,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0850560002113,42.3426869996386,647920,70241,70241,Symphony,Symphony - Green Line - (E) Heath Street,,Heath Street,42.342687,-71.085056,RapidTransit,,https://www.mbta.com/stops/place-symcl,level_-1_platform,0,place-symcl,2,Boston,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0850560002113,42.3426869996386,647921,70242,70242,Symphony,Symphony - Green Line - Park Street & North,,Park Street & North,42.342687,-71.085056,RapidTransit,,https://www.mbta.com/stops/place-symcl,level_-1_platform,0,place-symcl,2,Boston,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0845110005978,42.3427639997454,647922,door-symcl-ebchurch,,"Symphony - Massachusetts Ave, First Church of Christ","Symphony - Massachusetts Ave, First Church of Christ",,,42.342764,-71.084511,,,,level_in_street,2,place-symcl,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0848619996093,42.3424570002304,647923,door-symcl-ebsymphony,,"Symphony - Massachusetts Ave, Symphony Hall","Symphony - Massachusetts Ave, Symphony Hall",,,42.342457,-71.084862,,,,level_in_street,2,place-symcl,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0851949997466,42.3430749996783,647924,door-symcl-falmouth,,"Symphony - First Church, Falmouth St","Symphony - First Church, Falmouth St",,,42.343075,-71.085195,,,,level_in_street,2,place-symcl,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0850210005822,42.3429569997835,647925,door-symcl-hunte,,"Symphony - Massachusetts Ave, Huntington Ave (East)","Symphony - Massachusetts Ave, Huntington Ave (East)",,,42.342957,-71.085021,,,,level_in_street,2,place-symcl,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0851849994098,42.3428220003241,647926,door-symcl-huntw,,"Symphony - Massachusetts Ave, Huntington Ave (West)","Symphony - Massachusetts Ave, Huntington Ave (West)",,,42.342822,-71.085185,,,,level_in_street,2,place-symcl,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0853600004404,42.3429410002112,647927,door-symcl-westland,,"Symphony - Westland Ave, Symphony Hall","Symphony - Westland Ave, Symphony Hall",,,42.342941,-71.08536,,,,level_in_street,2,place-symcl,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1387310004155,42.3384979999961,647929,70231,70231,Tappan Street,Tappan Street - Green Line - (C) Cleveland Circle,,Cleveland Circle,42.338498,-71.138731,RapidTransit,,https://www.mbta.com/stops/place-tapst,level_median,0,place-tapst,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.138189999907,42.3385670003769,647930,70232,70232,Tappan Street,Tappan Street - Green Line - Park Street & North,,Park Street & North,42.338567,-71.13819,RapidTransit,,https://www.mbta.com/stops/place-tapst,level_median,0,place-tapst,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0639170004322,42.3496619998964,647932,70016,70016,Tufts Medical Center,Tufts Medical Center - Orange Line - Forest Hills,,Forest Hills,42.349662,-71.063917,RapidTransit,,https://www.mbta.com/stops/place-tumnl,level_-2_platform,0,place-tumnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0639170004322,42.3496619998964,647933,70017,70017,Tufts Medical Center,Tufts Medical Center - Orange Line - Oak Grove,,Oak Grove,42.349662,-71.063917,RapidTransit,,https://www.mbta.com/stops/place-tumnl,level_-2_platform,0,place-tumnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0653100002867,42.348689999742,647934,door-tumnl-tremont,,"Tufts Medical Center - Tremont St, YMCA Wang","Tufts Medical Center - Tremont St, YMCA Wang",,,42.34869,-71.06531,,,,level_in_street,2,place-tumnl,2,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0639170004322,42.3496619998964,647935,door-tumnl-washington,,"Tufts Medical Center - Washington St, Tufts Medical Center","Tufts Medical Center - Washington St, Tufts Medical Center",,,42.349662,-71.063917,,,,level_in_street,2,place-tumnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0939639997054,42.377023999765,647937,70503,70503,Union Square,Union Square - Green Line - Copley & West,,Copley & West,42.377024,-71.093964,RapidTransit,,https://www.mbta.com/stops/place-unsqu,level_ground,0,place-unsqu,1,Somerville,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0939930001922,42.3769900002169,647938,70504,70504,Union Square,Union Square - Green Line - Copley & West,,Copley & West,42.37699,-71.093993,RapidTransit,,https://www.mbta.com/stops/place-unsqu,level_ground,0,place-unsqu,1,Somerville,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0933559998014,42.3768410002281,647939,door-unsqu-allen,,Union Square - Allen St,Union Square - Allen St,,,42.376841,-71.093356,,,,level_in_street,2,place-unsqu,1,Somerville,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0950450000607,42.3776119996419,647940,door-unsqu-elevator,,Union Square - Prospect St,Union Square - Prospect St,,,42.377612,-71.095045,,,,level_1_in_street,2,place-unsqu,1,Somerville,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0947739998624,42.3779909998465,647941,door-unsqu-ramp,,Union Square - Prospect St (Ramp),Union Square - Prospect St (Ramp),,,42.377991,-71.094774,,,,level_in_street,2,place-unsqu,1,Somerville,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0815040004278,42.2683889998586,647943,70271,70271,Valley Road,Valley Road - Mattapan Trolley - Mattapan,,Mattapan,42.268389,-71.081504,RapidTransit,,https://www.mbta.com/stops/place-valrd,level_ground,0,place-valrd,2,Milton,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0813429997915,42.2683469998347,647944,70272,70272,Valley Road,Valley Road - Mattapan Trolley - Ashmont,,Ashmont,42.268347,-71.081343,RapidTransit,,https://www.mbta.com/stops/place-valrd,level_ground,0,place-valrd,2,Milton,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0811249998518,42.2679319999377,647945,door-valrd-eliot,,Valley Road - Eliot St,Valley Road - Eliot St,,,42.267932,-71.081125,,,,level_1_in_street,2,place-valrd,2,Milton,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2304759999479,42.3256950002418,647947,70164,70164,Waban,Waban - Green Line - Park Street & North,,Park Street & North,42.325695,-71.230476,RapidTransit,,https://www.mbta.com/stops/place-waban,level_ground,0,place-waban,2,Newton,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2307139994329,42.3259669998728,647948,70165,70165,Waban,Waban - Green Line - (D) Riverside,,Riverside,42.325967,-71.230714,RapidTransit,,https://www.mbta.com/stops/place-waban,level_ground,0,place-waban,2,Newton,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2309229996933,42.3262980000077,647949,door-waban-beacon,,Waban - Beacon St (Stairs),Waban - Beacon St (Stairs),,,42.326298,-71.230923,,,,level_beacon_st,2,place-waban,2,Newton,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2302879994171,42.3257479995643,647950,door-waban-parkr,,Waban - Parking (Ramp),Waban - Parking (Ramp),,,42.325748,-71.230288,,,,level_ground,2,place-waban,1,Newton,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2307249999232,42.3260459999463,647951,door-waban-parks,,Waban - Parking (Stairs),Waban - Parking (Stairs),,,42.326046,-71.230725,,,,level_ground,2,place-waban,2,Newton,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2305600002827,42.3263549996093,647952,door-waban-wyman,,Waban - Wyman St,Waban - Wyman St,,,42.326355,-71.23056,,,,level_in_street,2,place-waban,1,Newton,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1423850005817,42.3443290003392,647954,70120,70120,Washington Street,Washington Street - Green Line - Park Street & North,,Park Street & North,42.344329,-71.142385,RapidTransit,,https://www.mbta.com/stops/place-wascm,level_median,0,place-wascm,1,Boston,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1427309998325,42.3439739997604,647955,70121,70121,Washington Street,Washington Street - Green Line - (B) Boston College,,Boston College,42.343974,-71.142731,RapidTransit,,https://www.mbta.com/stops/place-wascm,level_median,0,place-wascm,1,Boston,,,0,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0772519995619,42.4015049998991,647958,70032,70032,Wellington,Wellington - Orange Line - Forest Hills,1,Forest Hills,42.401505,-71.077252,RapidTransit,,https://www.mbta.com/stops/place-welln,level_-0.5_platform,0,place-welln,1,Medford,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0771499994809,42.4015070001148,647959,70033,70033,Wellington,Wellington - Orange Line - Oak Grove,2,Oak Grove,42.401507,-71.07715,RapidTransit,,https://www.mbta.com/stops/place-welln,level_-0.5_platform,0,place-welln,1,Medford,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0765760003228,42.4024460000521,647960,door-welln-busway,,"Wellington - Buses, Parking Lot","Wellington - Buses, Parking Lot",,,42.402446,-71.076576,,,,level_ground,2,place-welln,1,Medford,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0800920002213,42.4024609996921,647961,door-welln-garage,,"Wellington - Station Landing, Garage","Wellington - Station Landing, Garage",,,42.402461,-71.080092,,,,level_ground,2,place-welln,1,Medford,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0228179998373,42.3797399998254,647964,70049,70049,Wood Island,Wood Island - Blue Line - Bowdoin,1,Bowdoin,42.37974,-71.022818,RapidTransit,,https://www.mbta.com/stops/place-wimnl,level_0_platform,0,place-wimnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0227830000631,42.3796709996842,647965,70050,70050,Wood Island,Wood Island - Blue Line - Wonderland,2,Wonderland,42.379671,-71.022783,RapidTransit,,https://www.mbta.com/stops/place-wimnl,level_0_platform,0,place-wimnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0230519998822,42.3798539995838,647966,door-wimnl-benning,,Wood Island - Bennington St,Wood Island - Bennington St,,,42.379854,-71.023052,,,,level_ground,2,place-wimnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0230829995011,42.3794460003143,647967,door-wimnl-lovell,,Wood Island - Lovell St,Wood Island - Lovell St,,,42.379446,-71.023083,,,,level_in_street,2,place-wimnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0205419999308,42.2667619996235,647969,70099,70099,Wollaston,Wollaston - Red Line - Braintree,,Braintree,42.266762,-71.020542,RapidTransit,,https://www.mbta.com/stops/place-wlsta,level_1_platform,0,place-wlsta,1,Quincy,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0204570003227,42.2667880003907,647970,70100,70100,Wollaston,Wollaston - Red Line - Alewife,,Alewife,42.266788,-71.020457,RapidTransit,,https://www.mbta.com/stops/place-wlsta,level_1_platform,0,place-wlsta,1,Quincy,,,1,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0199479995983,42.2666389998385,647971,door-wlsta-beale,,"Wollaston - Beale Street, drop-off/pick-up","Wollaston - Beale Street, drop-off/pick-up",,,42.266639,-71.019948,,,,level_ground,2,place-wlsta,1,Quincy,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0205229994918,42.2665539999465,647972,door-wlsta-newpnorth,,Wollaston - Newport Ave (Stairs),Wollaston - Newport Ave (Stairs),,,42.266554,-71.020523,,,,level_ground,2,place-wlsta,2,Quincy,,,,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
